parameter,value,n_reps,viable_rate,viable_ci_lower,viable_ci_upper,healthy_rate,healthy_ci_lower,healthy_ci_upper,no_crash_rate,no_crash_ci_lower,no_crash_ci_upper,low_var_rate,low_var_ci_lower,low_var_ci_upper,stability_mean,stability_std,stability_se,stability_ci_lower,stability_ci_upper,fish_mean,fish_std,fish_se,fish_ci_lower,fish_ci_upper,cv_mean,cv_std,cv_se,cv_ci_lower,cv_ci_upper,persist_viable_mean,persist_viable_std,persist_viable_se,persist_viable_ci_lower,persist_viable_ci_upper,persist_healthy_mean,persist_healthy_std,persist_healthy_se,persist_healthy_ci_lower,persist_healthy_ci_upper
cooperation_increase,0.7772413793103449,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,1.0,1.0,1.0,0.6333333333333332,0.04879500364742665,0.012598815766974239,0.6086396544300637,0.6580270122366026,14.360370370370369,0.49659771309756645,0.12822097817277092,14.109057253151738,14.611683487589,0.34282123701416384,0.024708890764812565,0.006379808162358487,0.3303168130159412,0.3553256610123865,0.8521481481481481,0.032045125443159725,0.008274015811232346,0.8359310771581328,0.8683652191381634,0.14385185185185184,0.030740039515174244,0.007937044073601851,0.12829524546759222,0.15940845823611147
cooperation_increase,0.8079310344827587,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.9333333333333333,0.8070973403443054,1.0,0.6066666666666666,0.07037315505489967,0.018170270503179917,0.571052936480434,0.6422803968528992,14.449333333333332,0.6139446286552833,0.15851982148502727,14.138634483222678,14.760032183443986,0.3447563508076131,0.027531535936988726,0.007108612011964556,0.33082347126416256,0.3586892303510636,0.845925925925926,0.03906009178349705,0.010085272331921148,0.8261587921553605,0.8656930596964915,0.14822222222222223,0.030820067216180375,0.007957707137150652,0.13262511623340695,0.1638193282110375
cooperation_increase,0.8386206896551724,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,0.9333333333333333,0.8070973403443054,1.0,0.5933333333333333,0.07037315505489966,0.018170270503179913,0.5577196031471007,0.6289470635195659,14.545925925925927,0.5863392945825362,0.1513921548763445,14.249197302368291,14.842654549483562,0.35619983450847137,0.025715111265072345,0.006639613178366395,0.34318619267887324,0.3692134763380695,0.8356296296296297,0.02333509693511458,0.006025096120788966,0.8238204412328833,0.8474388180263761,0.16140740740740742,0.03253668846723456,0.008400936838289224,0.14494157120436055,0.17787324361045428
cooperation_increase,0.8693103448275863,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.8,0.5975720704382257,1.0,0.58,0.10141851056742197,0.02618614682831908,0.5286751522164945,0.6313248477835054,14.431999999999999,0.48760404759501386,0.1258988237252545,14.1852383054985,14.678761694501498,0.3634277573607421,0.04458706448800759,0.011512330547888633,0.3408635894868804,0.38599192523460385,0.8377777777777778,0.04602353511881126,0.011883225669916545,0.8144866554647414,0.8610689000908143,0.15688888888888894,0.025956822104345016,0.006702022648706453,0.1437529244974243,0.17002485328035358
cooperation_increase,0.9,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,1.0,1.0,1.0,0.6133333333333333,0.03518657752744983,0.009085135251589957,0.5955264682402169,0.6311401984264496,14.37348148148148,0.6213474387359706,0.16043121882886982,14.059036292576895,14.687926670386066,0.34211634701672367,0.021083925683436557,0.005443846202974974,0.3314464084588927,0.3527862855745546,0.846,0.0294685435970018,0.007608745239211678,0.8310868593311451,0.8609131406688548,0.14718518518518517,0.03515866446898685,0.009077928130885366,0.12939244604864986,0.16497792432172048
q,0.01,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,1.0,1.0,1.0,0.5999999999999999,0.037796447300922714,0.00975900072948533,0.5808723585702086,0.6191276414297912,14.212592592592593,0.407154418805075,0.10512681889112103,14.006544027565996,14.41864115761919,0.34794429632342394,0.02103352400613056,0.005430832545853171,0.3372998645335517,0.3585887281132962,0.828962962962963,0.03152912672218517,0.00814078551436576,0.8130070233548061,0.8449189025711199,0.1442962962962963,0.027348642849802318,0.007061389219910595,0.13045597342527154,0.15813661916732108
q,0.07862068965517241,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,1.0,1.0,1.0,0.6133333333333333,0.06399404734221843,0.016523191974188067,0.5809478770639247,0.6457187896027419,14.344814814814812,0.5873833204960309,0.15166172120807608,14.047557841246983,14.642071788382642,0.3463634167193653,0.019576197342827333,0.005054552419389343,0.3364564939773622,0.35627033946136843,0.8337037037037037,0.035310831076303416,0.009117217379951097,0.8158339576389996,0.8515734497684079,0.14711111111111114,0.03629635028610605,0.009371677345746635,0.12874262351344773,0.16547959870877454
q,0.14724137931034484,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,1.0,1.0,1.0,0.5999999999999999,0.053452248382484864,0.013801311186847081,0.5729494300737796,0.6270505699262201,14.274962962962965,0.500609129255495,0.12925672137106187,14.021619789075684,14.528306136850246,0.35212692411257185,0.02690300963636325,0.006946327218966168,0.33851212276339815,0.36574172546174555,0.8283703703703702,0.03288820963119525,0.008491699212546505,0.811726639913779,0.8450141008269614,0.14703703703703705,0.03178872790210915,0.008207814250799184,0.13094972110547065,0.16312435296860345
q,0.21586206896551724,15,1.0,1.0,1,0.0,0,0.0,0.06666666666666667,0.0,0.19290265965569464,0.8666666666666667,0.6946360061780545,1.0,0.5933333333333333,0.04577377082170633,0.011818736805705573,0.5701686091941504,0.6164980574725162,14.530814814814816,0.35113132016048987,0.09066171702089346,14.353117849453865,14.708511780175767,0.37008057742142303,0.029783169358908537,0.007689981261621852,0.3550082141486442,0.38515294069420186,0.8337037037037037,0.024054122786858544,0.006210747797408765,0.8215306380207825,0.8458767693866249,0.16466666666666668,0.02080903344742069,0.005372869332835563,0.15413584277430897,0.1751974905590244
q,0.28448275862068967,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,1.0,1.0,1.0,0.6266666666666665,0.05936168397046635,0.015327120894696263,0.5966255097130618,0.6567078236202711,14.458370370370373,0.3515739030255995,0.09077599142528588,14.280449427176812,14.636291313563934,0.34517994323311013,0.022342774985284756,0.005768879695071168,0.33387293903077064,0.3564869474354496,0.8437777777777777,0.02800793538346668,0.007231617820121326,0.82960380685034,0.8579517487052155,0.158,0.022404805481011775,0.005784895900198351,0.14666160403561124,0.16933839596438877
q,0.3531034482758621,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.9333333333333333,0.8070973403443054,1.0,0.6199999999999999,0.0560611910581388,0.014474937289114915,0.5916291229133347,0.6483708770866651,14.64659259259259,0.31558754216002877,0.08148435300375483,14.48688326070523,14.80630192447995,0.3534724321966667,0.02748756978619735,0.0070972600006437665,0.3395618025954049,0.36738306179792846,0.8463703703703704,0.02249227445917498,0.005807480293247408,0.8349877089956055,0.8577530317451354,0.16859259259259263,0.025248209347394385,0.006519059621601125,0.15581523573425443,0.18136994945093082
q,0.42172413793103447,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,1.0,1.0,1.0,0.5999999999999999,0.0654653670707977,0.016903085094570326,0.5668699532146421,0.6331300467853577,14.489555555555558,0.46739187792312015,0.12068006395659028,14.253022630200642,14.726088480910475,0.36021173593905836,0.018798390613418803,0.00485372358541819,0.3506984377116387,0.369725034166478,0.8240740740740742,0.03133892403874034,0.008091675392673374,0.8082143903044343,0.839933757843714,0.17096296296296296,0.026556872739687067,0.00685695505654385,0.157523331052137,0.1844025948737889
q,0.4903448275862069,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.8666666666666667,0.6946360061780545,1.0,0.6,0.09258200997725512,0.023904572186687865,0.5531470385140917,0.6468529614859082,14.552666666666665,0.3341418237476788,0.08627504790974226,14.383567572763571,14.72176576056976,0.3571317459266463,0.03994909932498472,0.010314813092110119,0.33691471226611047,0.37734877958718216,0.8420740740740739,0.03689172552362554,0.00952540257105712,0.8234042850348019,0.8607438631133458,0.16251851851851853,0.02244124865927516,0.005794305488364814,0.1511616797613235,0.17387535727571357
q,0.5589655172413793,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,0.9333333333333333,0.8070973403443054,1.0,0.6133333333333332,0.08338093878327918,0.02152886581991869,0.5711367563262926,0.6555299103403738,14.373703703703702,0.4127807508420492,0.10657953157641664,14.164807821813925,14.58259958559348,0.35310541076414614,0.04126079737517509,0.010653492072352787,0.33222456630233466,0.37398625522595763,0.8360000000000001,0.03265122191846669,0.008430509248236273,0.8194762018734569,0.8525237981265432,0.1531111111111111,0.03406136178785331,0.008794605796900104,0.13587368374918687,0.1703485384730353
q,0.6275862068965518,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.9333333333333333,0.8070973403443054,1.0,0.6133333333333332,0.07432233529572065,0.019189944456771316,0.5757210421980614,0.6509456244686049,14.48451851851852,0.5223041925986368,0.13485836263925544,14.220196127745579,14.748840909291461,0.34950027054544736,0.03525411630340364,0.00910257368855611,0.3316592261158774,0.3673413149750173,0.8453333333333334,0.03168183986248763,0.008180215877641658,0.8293001102131558,0.861366556453511,0.154962962962963,0.037001517359293044,0.009553750701129774,0.13623761158874864,0.17368831433717735
q,0.6962068965517242,15,1.0,1.0,1,0.0,0,0.0,0.4,0.15207743144279912,0.647922568557201,0.8666666666666667,0.6946360061780545,1.0,0.6066666666666667,0.10327955589886442,0.026666666666666658,0.5544,0.6589333333333334,14.423407407407407,0.3975694379173311,0.1026519874676578,14.222209511970798,14.624605302844015,0.3678882883710753,0.04762756640202023,0.012297384766360817,0.3437854142290081,0.3919911625131425,0.8280740740740741,0.034771784733048386,0.00897803621260038,0.8104771230973773,0.8456710250507709,0.16355555555555557,0.027730753848294657,0.007160049855481496,0.14952185783881183,0.1775892532722993
q,0.7648275862068966,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,1.0,1.0,1.0,0.6199999999999999,0.06761234037828132,0.017457431218879386,0.5857834348109963,0.6542165651890035,14.406888888888888,0.5087435156605254,0.13135701090961516,14.149429147506043,14.664348630271734,0.3492316626882039,0.029930000876182555,0.007727892996361895,0.33408499241533457,0.3643783329610732,0.8382222222222222,0.024950745129949176,0.006442254690917265,0.8255954030280244,0.85084904141642,0.15311111111111111,0.029853256626655177,0.007708077716339447,0.1380032787870858,0.16821894343513644
q,0.8334482758620689,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,1.0,1.0,1.0,0.6066666666666666,0.07037315505489966,0.018170270503179913,0.571052936480434,0.6422803968528992,14.406814814814819,0.6517044355916128,0.1682693617130547,14.077006865857232,14.736622763772406,0.35514274472551494,0.02536192400879263,0.006548420620922127,0.3423078403085076,0.3679776491425223,0.8327407407407408,0.036932338789224986,0.009535888871143905,0.8140503985532987,0.8514310829281828,0.15399999999999997,0.03457170550999023,0.008926375979345291,0.1365043030804832,0.17149569691951674
q,0.9020689655172414,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.9333333333333333,0.8070973403443054,1.0,0.5999999999999999,0.07559289460184543,0.01951800145897066,0.5617447171404174,0.6382552828595823,14.275333333333332,0.3998300344363713,0.10323567097904025,14.072991418214414,14.47767524845225,0.3549718039969063,0.0319032543931307,0.008237384863627586,0.33882652966419624,0.3711170783296164,0.8366666666666667,0.03172300752370756,0.00819084532206213,0.8206126098354249,0.8527207234979084,0.1482222222222222,0.030254068188845424,0.007811566816694794,0.1329115512615004,0.163532893182944
q,0.9706896551724138,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.9333333333333333,0.8070973403443054,1.0,0.6066666666666667,0.079880863671798,0.02062515031210258,0.5662413720549456,0.6470919612783878,14.424296296296294,0.5489839688016178,0.14174705123356784,14.146472075878501,14.702120516714087,0.3563544868428504,0.03273088722734795,0.008451078742540778,0.3397903725074705,0.37291860117823034,0.8388148148148148,0.03644102448787689,0.009409032064018923,0.8203731119693377,0.8572565176602919,0.15785185185185185,0.038046353114362524,0.00982352613305685,0.13859774063106042,0.17710596307264329
q,1.0393103448275862,15,1.0,1.0,1,0.0,0,0.0,0.4,0.15207743144279912,0.647922568557201,0.9333333333333333,0.8070973403443054,1.0,0.6333333333333332,0.061721339984836754,0.01593638145779191,0.6020980256760611,0.6645686409906053,14.583555555555558,0.4335555392838834,0.11194355888683039,14.36414618013737,14.802964930973745,0.34387656791498966,0.03171012217341153,0.008187518338921692,0.3278290319707031,0.3599241038592762,0.8497777777777777,0.023720149718024604,0.00612451632183039,0.8377737257869902,0.8617818297685653,0.16355555555555557,0.03669359280700678,0.009474244923603567,0.14498603550529257,0.18212507560581856
q,1.1079310344827586,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.8666666666666667,0.6946360061780545,1.0,0.5999999999999999,0.07559289460184543,0.01951800145897066,0.5617447171404174,0.6382552828595823,14.608444444444446,0.37691236075458456,0.0973183530788152,14.417700472409969,14.799188416478923,0.3568772082091527,0.041465314203028375,0.010706298090239118,0.335892863952284,0.3778615524660214,0.8450370370370369,0.028680157606422223,0.007405184851751815,0.8305228747276033,0.8595511993464705,0.16481481481481483,0.03328214764923977,0.008593413571434796,0.14797172421480262,0.18165790541482704
q,1.176551724137931,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,1.0,1.0,1.0,0.6333333333333332,0.04879500364742665,0.012598815766974239,0.6086396544300637,0.6580270122366026,14.609333333333336,0.48727598298898717,0.12581411780821306,14.362737662429238,14.855929004237433,0.3479230383547238,0.021126371598970146,0.005454805691240049,0.3372316191998933,0.35861445750955434,0.8433333333333334,0.029460163519028575,0.007606581512382997,0.8284244335690627,0.8582422330976041,0.16518518518518518,0.027092065476035404,0.0069951412268697355,0.15147470838052052,0.17889566198984985
q,1.2451724137931035,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,1.0,1.0,1.0,0.6133333333333333,0.05163977794943221,0.013333333333333329,0.5871999999999999,0.6394666666666666,14.50851851851852,0.4423916215919908,0.11422502552849825,14.284637468482662,14.732399568554376,0.3551138923836081,0.024526890695773445,0.006332815946598679,0.34270157312827465,0.3675262116389415,0.8424444444444444,0.03271166321135184,0.0084461151229541,0.8258900588034545,0.8589988300854344,0.1602222222222222,0.030243573223750993,0.007808857028359477,0.14491686244663762,0.1755275819978068
q,1.313793103448276,15,1.0,1.0,1,0.0,0,0.0,0.06666666666666667,0.0,0.19290265965569464,1.0,1.0,1.0,0.6066666666666666,0.025819888974716113,0.006666666666666666,0.5935999999999999,0.6197333333333332,14.370074074074072,0.5912308129585702,0.15265513949021428,14.070870000673253,14.669278147474891,0.3421053285217216,0.020562713070770868,0.0053092696850624765,0.3316991599389991,0.35251149710444407,0.8445185185185184,0.030773298243341792,0.007945631440289114,0.8289450808955517,0.8600919561414851,0.1476296296296296,0.032675699719299005,0.008436829389234627,0.13109344402672973,0.1641658152325295
q,1.3824137931034484,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,0.8,0.5975720704382257,1.0,0.5599999999999999,0.09102589898327992,0.023502786055720117,0.5139345393307885,0.6060654606692114,14.537407407407406,0.5855455658113955,0.15118721498887558,14.24108046602921,14.833734348785601,0.3769029487583773,0.04338547686422701,0.011202081957494558,0.35494686812168796,0.3988590293950667,0.8208888888888887,0.03769177886493985,0.009731975455522983,0.8018142169960636,0.8399635607817137,0.1702222222222222,0.03482685821187511,0.008992256123687955,0.1525974002197938,0.1878470442246506
q,1.4510344827586208,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,0.9333333333333333,0.8070973403443054,1.0,0.5933333333333333,0.07037315505489966,0.018170270503179913,0.5577196031471007,0.6289470635195659,14.503629629629632,0.4613673922854921,0.11912454845365701,14.270145514660465,14.7371137445988,0.3601308291330404,0.02788861766316836,0.007200810117213138,0.34601724130330264,0.37424441696277816,0.8368148148148148,0.04039895109842615,0.010430964320563488,0.8163701247465104,0.8572595048831192,0.16081481481481483,0.029221125776601582,0.00754486223268068,0.1460268848387607,0.17560274479086896
q,1.5196551724137932,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,0.8666666666666667,0.6946360061780545,1.0,0.5799999999999998,0.07745966692414832,0.019999999999999997,0.5407999999999998,0.6191999999999999,14.23725925925926,0.6958828109224507,0.17967616917431042,13.88509396767761,14.589424550840908,0.35788629428413227,0.028028432222934697,0.007236910081315294,0.3437019505247543,0.37207063804351026,0.8231851851851852,0.03462539939643625,0.008940239681211864,0.80566231541001,0.8407080549603605,0.14977777777777776,0.04099769856318711,0.010585560251203694,0.12903007968541852,0.170525475870137
q,1.5882758620689656,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,1.0,1.0,1.0,0.6066666666666666,0.05936168397046636,0.015327120894696265,0.5766255097130619,0.6367078236202712,14.471555555555556,0.4151748532006229,0.10719768614734144,14.261448090706766,14.681663020404345,0.3460656665913489,0.03270130417578937,0.008443440431473019,0.3295165233456618,0.36261480983703603,0.846222222222222,0.03405773705434326,0.008793669894732178,0.8289866292285469,0.863457815215897,0.15437037037037035,0.03216049551974052,0.008303804236915551,0.13809491406601587,0.17064582667472483
q,1.6568965517241379,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,0.8666666666666667,0.6946360061780545,1.0,0.6133333333333333,0.07432233529572065,0.019189944456771316,0.5757210421980615,0.650945624468605,14.438518518518519,0.4467607629439835,0.11535313297473117,14.212426377888045,14.664610659148993,0.36372108265041303,0.03620280950162814,0.00934752521904836,0.34539993322107826,0.3820422320797478,0.8322222222222223,0.031162089752494203,0.00804601697629539,0.8164520289486833,0.8479924154957613,0.1627407407407407,0.04386902638083716,0.011326933905821075,0.1405399502853314,0.18494153119615003
q,1.7255172413793103,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.8666666666666667,0.6946360061780545,1.0,0.6133333333333332,0.06399404734221843,0.016523191974188067,0.5809478770639246,0.6457187896027418,14.83377777777778,0.4561194342182814,0.11776953150726355,14.602949496023543,15.064606059532016,0.35924762098262836,0.030557113192098116,0.007889812700078064,0.3437835880904754,0.37471165387478134,0.8462222222222222,0.02652009986121905,0.0068474603401506,0.832801199955527,0.8596432444889174,0.18118518518518517,0.0303752738330873,0.007842861979469136,0.16581317570542567,0.19655719466494467
q,1.7941379310344827,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,1.0,1.0,1.0,0.6066666666666667,0.07037315505489966,0.018170270503179913,0.5710529364804341,0.6422803968528993,14.294222222222222,0.6193972435572174,0.15992768059892548,13.98076396824833,14.607680476196116,0.34326367900410565,0.02384211578803931,0.006156007825695011,0.3311979036657434,0.3553294543424679,0.8392592592592593,0.036624956234311,0.009456523036737467,0.8207244741072538,0.8577940444112647,0.14533333333333334,0.031063455564456093,0.008020549738452837,0.12961305584596577,0.1610536108207009
q,1.8627586206896551,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.9333333333333333,0.8070973403443054,1.0,0.6066666666666667,0.07037315505489966,0.018170270503179913,0.5710529364804341,0.6422803968528993,14.3777037037037,0.503720630745772,0.13006010760129805,14.122785892805156,14.632621514602244,0.356702149317347,0.02926479802529517,0.007556138358806126,0.341892118134087,0.371512180500607,0.8335555555555555,0.025500976915270455,0.006584323926990817,0.8206502806586535,0.8464608304524575,0.15274074074074073,0.0351335739544451,0.009071449787887502,0.13496069915648123,0.17052078232500023
q,1.9313793103448276,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,0.9333333333333333,0.8070973403443054,1.0,0.6266666666666665,0.05936168397046636,0.015327120894696265,0.5966255097130618,0.6567078236202711,14.49407407407407,0.42330014173647645,0.10929562662617416,14.27985464588677,14.708293502261371,0.35565227214991724,0.034574307642584526,0.008927047847092112,0.3381552583696167,0.3731492859302178,0.8498518518518519,0.03001430190152849,0.007749659427510763,0.8346625193739308,0.865041184329773,0.15666666666666668,0.029331168751303795,0.007573275206573266,0.14182304726178308,0.17151028607155028
q,2.0,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,0.9333333333333333,0.8070973403443054,1.0,0.5866666666666666,0.06399404734221842,0.016523191974188063,0.554281210397258,0.6190521229360751,14.522,0.5962457798444893,0.1539499983722774,14.220258003190336,14.823741996809664,0.3530306846537294,0.0288535900800407,0.0074499649238862105,0.3384287534029124,0.3676326159045464,0.8323703703703703,0.03889765585231851,0.010043331554835803,0.8126854405228922,0.8520553002178485,0.16081481481481483,0.028592702250523055,0.007382603975956208,0.14634491102194067,0.175284718607689
trust_decrease,0.01,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,1.0,1.0,1.0,0.6066666666666667,0.05936168397046636,0.015327120894696265,0.576625509713062,0.6367078236202713,14.307407407407407,0.43829609688875043,0.11316756559718952,14.085598978836915,14.5292158359779,0.35284512565364956,0.027700407652639696,0.007152214501455335,0.3388267852307971,0.366863466076502,0.8368148148148149,0.03441080453212206,0.008884831525500495,0.819400545024834,0.8542290846047959,0.15066666666666664,0.024601945693834837,0.006352195063768106,0.13821636434168116,0.16311696899165212
trust_decrease,0.0406896551724138,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.8666666666666667,0.6946360061780545,1.0,0.5999999999999999,0.07559289460184543,0.01951800145897066,0.5617447171404174,0.6382552828595823,14.32607407407407,0.4685293262655399,0.12097375185574781,14.088965520436805,14.563182627711335,0.3442906655524541,0.030578054454387674,0.007895219710751132,0.3288160349193819,0.3597652961855263,0.8417037037037037,0.02927358834719025,0.007558408010159955,0.8268892240037902,0.8565181834036173,0.14548148148148152,0.02950044589585191,0.007616982377355159,0.1305521960218654,0.16041076694109763
trust_decrease,0.07137931034482758,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.8,0.5975720704382257,1.0,0.5599999999999999,0.09102589898327992,0.023502786055720117,0.5139345393307885,0.6060654606692114,14.464666666666664,0.5699135427484707,0.1471510439895264,14.176250620447192,14.753082712886137,0.36585775673027915,0.028224611293574564,0.007287563299546137,0.3515741326631687,0.38014138079738957,0.8225185185185186,0.03702438937488621,0.009559656230162208,0.8037815923074008,0.8412554447296365,0.1654074074074074,0.0360747476659948,0.009314459795268848,0.14715106620868046,0.18366374860613432
trust_decrease,0.10206896551724139,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.9333333333333333,0.8070973403443054,1.0,0.5933333333333334,0.079880863671798,0.02062515031210258,0.5529080387216123,0.6337586279450544,14.324962962962964,0.4616128207031378,0.11918791779860553,14.091354644077697,14.55857128184823,0.35617122421183756,0.02981236568877639,0.0076975197215784245,0.3410840855575438,0.3712583628661313,0.828,0.040682449881921594,0.010504163391706681,0.8074118397522548,0.8485881602477451,0.15355555555555558,0.030458576258992603,0.00786437057335113,0.13814138923178737,0.1689697218793238
trust_decrease,0.1327586206896552,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.8666666666666667,0.6946360061780545,1.0,0.5933333333333333,0.09611501047232547,0.0248167889919912,0.5446924269090305,0.641974239757636,14.529333333333334,0.35882494884740646,0.09264820340598223,14.347742854657609,14.710923812009058,0.363708746432108,0.02864309129762928,0.007395614371974453,0.3492133422630381,0.3782041506011779,0.8298518518518517,0.031482664154566936,0.008128788930991929,0.8139194255471075,0.845784278156596,0.16792592592592595,0.032404701323148245,0.00836685790422524,0.15152688443364448,0.18432496741820742
trust_decrease,0.16344827586206898,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,1.0,1.0,1.0,0.6066666666666666,0.07037315505489966,0.018170270503179913,0.571052936480434,0.6422803968528992,14.328518518518516,0.41881576277772514,0.10813776495781904,14.116568499201191,14.54046853783584,0.3484542863787535,0.026308889354824207,0.006792926021896516,0.3351401513758363,0.36176842138167065,0.8357037037037036,0.03610406931748276,0.009322030613128593,0.8174325237019716,0.8539748837054356,0.15237037037037038,0.026023550135782895,0.006719251752338728,0.13920063693578646,0.1655401038049543
trust_decrease,0.1941379310344828,15,0.9333333333333333,0.8070973403443054,1,0.0,0,0.0,0.06666666666666667,0.0,0.19290265965569464,0.8666666666666667,0.6946360061780545,1.0,0.5466666666666666,0.159761727343596,0.04125030062420516,0.4658160774432245,0.6275172558901088,13.601703703703702,2.551781162581322,0.6588670630562173,12.310324260113516,14.893083147293888,0.43133091572867616,0.31033858489242344,0.08012907806492885,0.2742779227214156,0.5883839087359367,0.7912592592592592,0.14772517661919465,0.038142476590779344,0.7165000051413317,0.8660185133771867,0.1408148148148148,0.03817130852913706,0.009855789482419532,0.12149746742927253,0.1601321622003571
trust_decrease,0.22482758620689658,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,0.9333333333333333,0.8070973403443054,1.0,0.6133333333333333,0.08338093878327917,0.021528865819918686,0.5711367563262927,0.6555299103403739,14.255555555555556,0.323077682164092,0.08341829883685475,14.092055689835322,14.419055421275791,0.34826047146697725,0.03219128978816064,0.008311755282832203,0.3319694311126261,0.3645515118213284,0.8414814814814815,0.025388226057363662,0.006555211780661243,0.8286332663913855,0.8543296965715775,0.14140740740740743,0.02434129269936804,0.006284894749987506,0.12908901369743192,0.15372580111738293
trust_decrease,0.25551724137931037,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.8,0.5975720704382257,1.0,0.58,0.10141851056742195,0.026186146828319073,0.5286751522164945,0.6313248477835054,14.284444444444444,0.32853530972400774,0.08482745221347851,14.118182638106026,14.450706250782863,0.3689416823934965,0.0405317936298918,0.01046526411469912,0.34842976472868625,0.38945360005830676,0.8257777777777778,0.036229232937284035,0.00935434772079802,0.8074432562450137,0.844112299310542,0.15014814814814814,0.024823421077281266,0.006409379761880301,0.13758576381486276,0.16271053248143352
trust_decrease,0.28620689655172415,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,1.0,1.0,1.0,0.6266666666666666,0.045773770821706326,0.011818736805705572,0.6035019425274837,0.6498313908058495,14.616962962962962,0.5302467673949041,0.13690912663338542,14.348621074761526,14.885304851164397,0.3466901771043196,0.017171991417051197,0.0044337891186303985,0.33799995043180403,0.35538040377683516,0.847925925925926,0.021450351463212804,0.005538456932487939,0.8370705503382496,0.8587813015136023,0.17007407407407407,0.03887407125112907,0.010037242036993561,0.15040107968156669,0.18974706846658146
trust_decrease,0.31689655172413794,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.9333333333333333,0.8070973403443054,1.0,0.5999999999999999,0.0654653670707977,0.016903085094570326,0.5668699532146421,0.6331300467853577,14.463185185185184,0.5583505670035032,0.1441654964900024,14.18062081206478,14.745749558305588,0.3503239867223646,0.03059582998473797,0.007899809332952245,0.33484036042977816,0.365807613014951,0.8414814814814815,0.032117143022929666,0.008292610670371221,0.8252279645675539,0.8577349983954091,0.156,0.03727679013665764,0.00962482582662293,0.13713534137981906,0.17486465862018094
